date_time,Date,Time,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,FG,DZ,BR,SN,RA,PL,TS,WeatherTypeReported,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlySkyConditions,CLR,FEW,SCT,BKN,OVC,VV,CloudCoverReported,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed
3/12/2019 21:51:00,3/12/2019,21:51:00,30.3,16,37,0,0,0,0,0,0,0,0,0,0,42,30.3,CLR:00,1,0,0,0,0,0,1,30.27,10,30,320,,16
3/12/2019 22:51:00,3/12/2019,22:51:00,30.31,15,36,0,0,0,0,0,0,0,0,0,0,42,30.31,CLR:00,1,0,0,0,0,0,1,30.28,10,29,330,21,13
3/12/2019 23:51:00,3/12/2019,23:51:00,30.32,17,35,0,0,0,0,0,0,0,0,0,0,48,30.32,CLR:00,1,0,0,0,0,0,1,30.29,10,29,350,,3
3/13/2019 0:51:00,3/13/2019,0:51:00,30.33,18,35,0,0,0,0,0,0,0,0,0,0,50,30.32,CLR:00,1,0,0,0,0,0,1,30.3,10,29,320,,8
3/13/2019 1:51:00,3/13/2019,1:51:00,30.31,17,34,0,0,0,0,0,0,0,0,0,0,50,30.31,CLR:00,1,0,0,0,0,0,1,30.28,10,28,60,,8
3/13/2019 2:51:00,3/13/2019,2:51:00,30.3,17,33,0,0,0,0,0,0,0,0,0,0,52,30.29,CLR:00,1,0,0,0,0,0,1,30.27,10,28,60,,5
3/13/2019 3:51:00,3/13/2019,3:51:00,30.34,17,33,0,0,0,0,0,0,0,0,0,0,52,30.34,CLR:00,1,0,0,0,0,0,1,30.31,10,28,0,,0
3/13/2019 4:51:00,3/13/2019,4:51:00,30.34,18,33,0,0,0,0,0,0,0,0,0,0,54,30.34,CLR:00,1,0,0,0,0,0,1,30.31,10,28,60,,5
3/13/2019 5:51:00,3/13/2019,5:51:00,30.35,17,33,0,0,0,0,0,0,0,0,0,0,52,30.35,FEW:02 250,0,1,0,0,0,0,1,30.32,10,28,70,,7
3/13/2019 6:51:00,3/13/2019,6:51:00,30.37,19,33,0,0,0,0,0,0,0,0,0,0,56,30.37,SCT:04 250,0,0,1,0,0,0,1,30.34,10,28,80,,6
3/13/2019 7:51:00,3/13/2019,7:51:00,30.38,19,35,0,0,0,0,0,0,0,0,0,0,52,30.38,FEW:02 250,0,1,0,0,0,0,1,30.35,10,30,60,,6
3/13/2019 8:51:00,3/13/2019,8:51:00,30.39,19,36,0,0,0,0,0,0,0,0,0,0,50,30.39,FEW:02 250,0,1,0,0,0,0,1,30.36,10,30,40,,5
3/13/2019 9:51:00,3/13/2019,9:51:00,30.39,19,39,0,0,0,0,0,0,0,0,0,0,45,30.39,BKN:07 250,0,0,0,1,0,0,1,30.36,10,32,50,,7
3/13/2019 10:51:00,3/13/2019,10:51:00,30.38,18,41,0,0,0,0,0,0,0,0,0,0,39,30.37,FEW:02 60 FEW:02 140 BKN:07 250,0,1,0,1,0,0,2,30.35,10,33,60,,5
3/13/2019 11:51:00,3/13/2019,11:51:00,30.35,18,44,0,0,0,0,0,0,0,0,0,0,35,30.34,FEW:02 65 FEW:02 130 BKN:07 250,0,1,0,1,0,0,2,30.32,10,35,50,,6
3/13/2019 12:51:00,3/13/2019,12:51:00,30.33,20,45,0,0,0,0,0,0,0,0,0,0,37,30.33,FEW:02 110 BKN:07 180 BKN:07 250,0,1,0,1,0,0,2,30.3,10,36,170,,9
3/13/2019 13:51:00,3/13/2019,13:51:00,30.3,21,44,0,0,0,0,0,0,0,0,0,0,40,30.3,SCT:04 170 OVC:08 250,0,0,1,0,1,0,2,30.27,10,35,180,,10
3/13/2019 14:51:00,3/13/2019,14:51:00,30.29,22,44,0,0,0,0,0,0,0,0,0,0,41,30.29,SCT:04 140 BKN:07 250,0,0,1,1,0,0,2,30.26,10,36,180,,11
3/13/2019 15:51:00,3/13/2019,15:51:00,30.29,24,41,0,0,0,0,0,0,0,0,0,0,51,30.29,BKN:07 140 OVC:08 250,0,0,0,1,1,0,2,30.26,10,35,170,,15
3/13/2019 16:51:00,3/13/2019,16:51:00,30.29,25,40,0,0,0,0,0,0,0,0,0,0,55,30.29,OVC:08 130,0,0,0,0,1,0,1,30.26,10,34,170,,14
3/13/2019 17:51:00,3/13/2019,17:51:00,30.3,28,40,0,0,0,0,0,0,0,0,0,0,63,30.3,BKN:07 110 OVC:08 150,0,0,0,1,1,0,2,30.27,10,35,180,,14
3/13/2019 18:51:00,3/13/2019,18:51:00,30.31,30,40,0,0,0,0,0,0,0,0,0,0,68,30.3,OVC:08 130,0,0,0,0,1,0,1,30.28,10,36,180,,11
3/13/2019 19:51:00,3/13/2019,19:51:00,30.31,30,40,0,0,0,0,0,0,0,0,0,0,68,30.31,BKN:07 120 OVC:08 150,0,0,0,1,1,0,2,30.28,10,36,180,,10
3/13/2019 20:51:00,3/13/2019,20:51:00,30.3,31,41,0,0,0,0,0,0,0,0,0,0,67,30.3,BKN:07 110 OVC:08 150,0,0,0,1,1,0,2,30.27,10,37,170,,10
3/13/2019 21:51:00,3/13/2019,21:51:00,30.29,31,41,0,0,0,0,0,0,0,0,0,0,67,30.29,OVC:08 90,0,0,0,0,1,0,1,30.26,10,37,180,,9
3/13/2019 22:51:00,3/13/2019,22:51:00,30.28,31,42,0,0,0,0,0,0,0,0,0,0,65,30.27,BKN:07 75 BKN:07 90,0,0,0,1,0,0,1,30.25,10,38,160,,6
3/13/2019 23:51:00,3/13/2019,23:51:00,30.27,26,42,0,0,0,0,0,0,0,0,0,0,53,30.27,BKN:07 75 OVC:08 95,0,0,0,1,1,0,2,30.24,10,36,170,,6
3/14/2019 0:51:00,3/14/2019,0:51:00,30.26,24,42,0,0,0,0,0,0,0,0,0,0,49,30.26,OVC:08 70,0,0,0,0,1,0,1,30.23,10,35,160,,7
3/14/2019 1:51:00,3/14/2019,1:51:00,30.26,27,42,0,0,0,0,0,0,0,0,0,0,55,30.25,BKN:07 70,0,0,0,1,0,0,1,30.23,10,36,170,,9
3/14/2019 2:51:00,3/14/2019,2:51:00,30.24,30,41,0,0,0,0,0,0,0,0,0,0,65,30.24,SCT:04 70 BKN:07 100,0,0,1,1,0,0,2,30.21,10,37,170,,8
3/14/2019 3:51:00,3/14/2019,3:51:00,30.24,31,42,0,0,0,0,0,0,0,0,0,0,65,30.24,BKN:07 60,0,0,0,1,0,0,1,30.21,10,37,170,,8
3/14/2019 4:51:00,3/14/2019,4:51:00,30.24,33,42,0,0,0,0,0,0,0,0,0,0,71,30.24,BKN:07 120,0,0,0,1,0,0,1,30.21,10,38,160,,9
3/14/2019 5:51:00,3/14/2019,5:51:00,30.25,34,42,0,0,0,0,0,0,0,0,0,0,73,30.25,FEW:02 60 BKN:07 120,0,1,0,1,0,0,2,30.22,10,39,180,,7
3/14/2019 6:51:00,3/14/2019,6:51:00,30.25,34,42,0,0,0,0,0,0,0,0,0,0,73,30.24,BKN:07 55 BKN:07 120,0,0,0,1,0,0,1,30.22,10,39,150,,6
3/14/2019 7:51:00,3/14/2019,7:51:00,30.24,35,44,0,0,0,0,0,0,0,0,0,0,71,30.24,SCT:04 55 BKN:07 130,0,0,1,1,0,0,2,30.21,10,40,130,,9
3/14/2019 8:51:00,3/14/2019,8:51:00,30.25,33,47,0,0,0,0,0,0,0,0,0,0,59,30.24,FEW:02 60 SCT:04 130 BKN:07 250,0,1,1,1,0,0,3,30.22,10,41,160,,8
3/14/2019 9:51:00,3/14/2019,9:51:00,30.23,32,49,0,0,0,0,0,0,0,0,0,0,52,30.23,FEW:02 60 SCT:04 130 BKN:07 250,0,1,1,1,0,0,3,30.2,10,42,180,,5
3/14/2019 10:51:00,3/14/2019,10:51:00,30.21,34,52,0,0,0,0,0,0,0,0,0,0,50,30.21,FEW:02 60 SCT:04 130 BKN:07 250,0,1,1,1,0,0,3,30.18,10,44,140,,8
3/14/2019 11:51:00,3/14/2019,11:51:00,30.18,34,52,0,0,0,0,0,0,0,0,0,0,50,30.18,FEW:02 160 BKN:07 230,0,1,0,1,0,0,2,30.15,10,44,170,,10
3/14/2019 12:51:00,3/14/2019,12:51:00,30.16,34,54,0,0,0,0,0,0,0,0,0,0,47,30.16,FEW:02 160 BKN:07 250,0,1,0,1,0,0,2,30.13,10,45,120,,10
3/14/2019 13:51:00,3/14/2019,13:51:00,30.14,35,57,0,0,0,0,0,0,0,0,0,0,44,30.14,FEW:02 160 BKN:07 250,0,1,0,1,0,0,2,30.11,10,47,110,21,13
3/14/2019 14:51:00,3/14/2019,14:51:00,30.13,34,53,0,0,0,0,0,0,0,0,0,0,48,30.13,FEW:02 160 BKN:07 250,0,1,0,1,0,0,2,30.1,10,44,120,,14
3/14/2019 15:51:00,3/14/2019,15:51:00,30.12,35,52,0,0,0,0,0,0,0,0,0,0,53,30.11,FEW:02 160 BKN:07 250,0,1,0,1,0,0,2,30.09,10,44,140,,14
3/14/2019 16:51:00,3/14/2019,16:51:00,30.1,38,51,0,0,0,0,0,0,0,0,0,0,61,30.1,FEW:02 160 BKN:07 250,0,1,0,1,0,0,2,30.07,10,45,160,,11
3/14/2019 17:51:00,3/14/2019,17:51:00,30.06,38,50,0,0,0,0,0,0,0,0,0,0,63,30.06,SCT:04 160 BKN:07 250,0,0,1,1,0,0,2,30.03,10,44,160,26,20
3/14/2019 18:51:00,3/14/2019,18:51:00,30.06,39,49,0,0,0,0,0,0,0,0,0,0,69,30.06,FEW:02 160 BKN:07 250,0,1,0,1,0,0,2,30.03,10,44,180,26,17
3/14/2019 19:51:00,3/14/2019,19:51:00,30.06,40,49,0,0,0,0,0,0,0,0,0,0,71,30.06,FEW:02 160 BKN:07 250,0,1,0,1,0,0,2,30.03,10,45,180,25,16
3/14/2019 20:51:00,3/14/2019,20:51:00,30.06,40,49,0,0,0,0,0,0,0,0,0,0,71,30.05,FEW:02 160 BKN:07 250,0,1,0,1,0,0,2,30.03,10,45,180,23,15
3/14/2019 21:51:00,3/14/2019,21:51:00,30.05,41,48,0,0,0,0,0,0,0,0,0,0,77,30.05,SCT:04 150 BKN:07 250,0,0,1,1,0,0,2,30.02,10,45,180,23,14
3/14/2019 22:51:00,3/14/2019,22:51:00,30.02,41,48,0,0,0,0,0,0,0,0,0,0,77,30.02,SCT:04 150 BKN:07 250,0,0,1,1,0,0,2,29.99,10,45,170,,15
3/14/2019 23:51:00,3/14/2019,23:51:00,29.98,42,48,0,0,0,0,0,0,0,0,0,0,80,29.98,SCT:04 150 BKN:07 250,0,0,1,1,0,0,2,29.95,10,45,170,20,14
3/15/2019 0:51:00,3/15/2019,0:51:00,29.96,42,48,0,0,0,0,0,0,0,0,0,0,80,29.96,SCT:04 150 BKN:07 250,0,0,1,1,0,0,2,29.93,10,45,170,,11
3/15/2019 1:51:00,3/15/2019,1:51:00,29.93,43,48,0,0,0,0,0,0,0,0,0,0,83,29.93,SCT:04 150 BKN:07 250,0,0,1,1,0,0,2,29.9,10,46,180,,9
3/15/2019 2:51:00,3/15/2019,2:51:00,29.89,43,48,0,0,0,0,0,0,0,0,0,0,83,29.89,BKN:07 200 OVC:08 250,0,0,0,1,1,0,2,29.86,10,46,170,,10
3/15/2019 3:51:00,3/15/2019,3:51:00,29.86,43,48,0,0,0,0,0,0,0,0,0,0,83,29.86,SCT:04 120 SCT:04 200 BKN:07 250,0,0,1,1,0,0,2,29.83,10,46,160,,9
3/15/2019 4:51:00,3/15/2019,4:51:00,29.87,44,48,0,0,0,0,0,0,0,0,0,0,86,29.86,SCT:04 130 SCT:04 200 BKN:07 250,0,0,1,1,0,0,2,29.84,10,46,170,,8
3/15/2019 5:51:00,3/15/2019,5:51:00,29.86,45,49,T,0,0,0,0,0,0,0,0,0,86,29.86,SCT:04 60 BKN:07 100 BKN:07 150,0,0,1,1,0,0,2,29.83,10,47,190,,7
3/15/2019 6:51:00,3/15/2019,6:51:00,29.85,45,49,T,0,0,0,0,0,0,0,0,0,86,29.85,FEW:02 65 BKN:07 110 BKN:07 170,0,1,0,1,0,0,2,29.82,10,47,180,,11
3/15/2019 7:51:00,3/15/2019,7:51:00,29.85,46,50,T,0,0,0,0,0,0,0,0,0,86,29.85,FEW:02 65 BKN:07 130 OVC:08 250,0,1,0,1,1,0,3,29.82,9,48,190,,13
3/15/2019 8:51:00,3/15/2019,8:51:00,29.82,47,53,T,0,0,0,0,0,0,0,0,0,80,29.82,FEW:02 70 FEW:02 120 BKN:07 150,0,1,0,1,0,0,2,29.79,10,50,180,,11
3/15/2019 9:51:00,3/15/2019,9:51:00,29.81,49,60,0,0,0,0,0,0,0,0,0,0,67,29.8,FEW:02 29 SCT:04 120 BKN:07 240,0,1,1,1,0,0,3,29.78,10,54,170,,9
3/15/2019 10:51:00,3/15/2019,10:51:00,29.79,54,68,0,0,0,0,0,0,0,0,0,0,61,29.79,BKN:07 34 BKN:07 120 OVC:08 240,0,0,0,1,1,0,2,29.76,10,60,220,32,17
3/15/2019 11:51:00,3/15/2019,11:51:00,29.76,54,69,0,0,0,0,0,0,0,0,0,0,59,29.76,BKN:07 36 OVC:08 220,0,0,0,1,1,0,2,29.73,10,60,240,25,17
3/15/2019 12:51:00,3/15/2019,12:51:00,29.74,54,71,0,0,0,0,0,0,0,0,0,0,55,29.74,SCT:04 36 BKN:07 250,0,0,1,1,0,0,2,29.71,10,61,220,24,14
3/15/2019 13:51:00,3/15/2019,13:51:00,29.71,51,68,0,0,0,0,0,0,0,0,0,0,55,29.71,SCT:04 42 BKN:07 250,0,0,1,1,0,0,2,29.68,10,58,180,,9
3/15/2019 14:51:00,3/15/2019,14:51:00,29.7,49,65,0,0,0,0,0,0,0,0,0,0,56,29.69,SCT:04 43 BKN:07 180 BKN:07 250,0,0,1,1,0,0,2,29.67,10,56,170,,11
3/15/2019 15:51:00,3/15/2019,15:51:00,29.68,49,61,0,0,0,0,0,0,0,0,0,0,65,29.67,SCT:04 46 BKN:07 110 BKN:07 250,0,0,1,1,0,0,2,29.65,10,55,160,,14
3/15/2019 16:51:00,3/15/2019,16:51:00,29.66,48,59,0,0,0,0,0,0,0,0,0,0,67,29.66,FEW:02 46 SCT:04 110 BKN:07 250,0,1,1,1,0,0,3,29.63,10,53,160,,11
3/15/2019 17:51:00,3/15/2019,17:51:00,29.64,49,57,0,0,0,0,0,0,0,0,0,0,74,29.64,FEW:02 46 SCT:04 55 BKN:07 110,0,1,1,1,0,0,3,29.61,10,53,180,,11
3/15/2019 18:49:00,3/15/2019,18:49:00,29.6,50,57,,TS:7 |TS |,0,0,0,0,0,0,1,1,77,,BKN:07 38 BKN:07 110 OVC:08 250,0,0,0,1,1,0,2,29.57,10,53,170,,10
3/15/2019 18:51:00,3/15/2019,18:51:00,29.61,49,58,0,TS:7 |TS TS |,0,0,0,0,0,0,1,1,72,29.6,BKN:07 38 BKN:07 110 OVC:08 250,0,0,0,1,1,0,2,29.58,10,53,180,,9
3/15/2019 19:51:00,3/15/2019,19:51:00,29.66,49,56,0,TS:7 |TS |,0,0,0,0,0,0,1,1,77,29.65,SCT:04 35 BKN:07 110 BKN:07 250,0,0,1,1,0,0,2,29.63,10,52,VRB,,7
3/15/2019 20:48:00,3/15/2019,20:48:00,29.68,55,61,,RA:02 |RA |RA,0,0,0,0,1,0,0,1,83,,SCT:04 37 BKN:07 65 OVC:08 80,0,0,1,1,1,0,3,29.65,5,58,260,,14
3/15/2019 20:51:00,3/15/2019,20:51:00,29.68,55,61,0.21,RA:02 |RA |RA,0,0,0,0,1,0,0,1,81,29.68,SCT:04 37 BKN:07 65 OVC:08 80,0,0,1,1,1,0,3,29.65,5,58,250,,14
3/15/2019 21:51:00,3/15/2019,21:51:00,29.7,55,62,0.06,-RA:02 |RA |RA,0,0,0,0,1,0,0,1,78,29.7,SCT:04 75 OVC:08 95,0,0,1,0,1,0,2,29.67,10,58,260,20,15
3/15/2019 22:51:00,3/15/2019,22:51:00,29.71,48,62,0,0,0,0,0,0,0,0,0,0,60,29.71,SCT:04 110,0,0,1,0,0,0,1,29.68,10,55,270,22,14
3/15/2019 23:51:00,3/15/2019,23:51:00,29.75,34,59,0,0,0,0,0,0,0,0,0,0,39,29.75,SCT:04 120,0,0,1,0,0,0,1,29.72,10,47,280,24,15
3/16/2019 0:51:00,3/16/2019,0:51:00,29.77,32,56,0,0,0,0,0,0,0,0,0,0,40,29.77,FEW:02 110,0,1,0,0,0,0,1,29.74,10,45,270,28,15
3/16/2019 1:51:00,3/16/2019,1:51:00,29.79,32,53,0,0,0,0,0,0,0,0,0,0,45,29.79,SCT:04 90,0,0,1,0,0,0,1,29.76,10,44,290,22,16
3/16/2019 2:51:00,3/16/2019,2:51:00,29.8,29,52,0,0,0,0,0,0,0,0,0,0,41,29.8,BKN:07 100,0,0,0,1,0,0,1,29.77,10,42,290,30,20
3/16/2019 3:51:00,3/16/2019,3:51:00,29.84,29,50,0,0,0,0,0,0,0,0,0,0,44,29.83,FEW:02 100,0,1,0,0,0,0,1,29.81,10,41,290,29,16
3/16/2019 4:51:00,3/16/2019,4:51:00,29.87,30,48,0,0,0,0,0,0,0,0,0,0,50,29.86,SCT:04 50,0,0,1,0,0,0,1,29.84,10,40,280,23,15
3/16/2019 5:51:00,3/16/2019,5:51:00,29.9,28,46,0,0,0,0,0,0,0,0,0,0,50,29.9,SCT:04 50 SCT:04 100,0,0,1,0,0,0,1,29.87,10,39,290,28,20
3/16/2019 6:51:00,3/16/2019,6:51:00,29.92,28,46,0,0,0,0,0,0,0,0,0,0,50,29.92,SCT:04 49,0,0,1,0,0,0,1,29.89,10,39,290,,14
3/16/2019 7:51:00,3/16/2019,7:51:00,29.94,28,46,0,0,0,0,0,0,0,0,0,0,50,29.94,SCT:04 43,0,0,1,0,0,0,1,29.91,10,39,290,22,15
3/16/2019 8:51:00,3/16/2019,8:51:00,29.95,26,46,0,0,0,0,0,0,0,0,0,0,46,29.95,SCT:04 45,0,0,1,0,0,0,1,29.92,10,38,280,29,23
3/16/2019 9:51:00,3/16/2019,9:51:00,29.97,27,45,0,0,0,0,0,0,0,0,0,0,49,29.96,BKN:07 45 BKN:07 60,0,0,0,1,0,0,1,29.94,10,38,290,32,25
3/16/2019 10:51:00,3/16/2019,10:51:00,29.97,22,47,0,0,0,0,0,0,0,0,0,0,37,29.97,FEW:02 50 BKN:07 65,0,1,0,1,0,0,2,29.94,10,37,290,,20
3/16/2019 11:51:00,3/16/2019,11:51:00,29.98,20,47,0,0,0,0,0,0,0,0,0,0,34,29.98,FEW:02 55 BKN:07 70,0,1,0,1,0,0,2,29.95,10,37,290,31,20
3/16/2019 12:51:00,3/16/2019,12:51:00,29.97,19,48,0,0,0,0,0,0,0,0,0,0,32,29.96,FEW:02 55 BKN:07 65,0,1,0,1,0,0,2,29.94,10,37,300,31,20
3/16/2019 13:51:00,3/16/2019,13:51:00,29.96,22,47,0,0,0,0,0,0,0,0,0,0,37,29.96,BKN:07 70,0,0,0,1,0,0,1,29.93,10,37,310,28,18
3/16/2019 14:51:00,3/16/2019,14:51:00,29.97,20,48,0,0,0,0,0,0,0,0,0,0,33,29.96,BKN:07 70,0,0,0,1,0,0,1,29.94,10,37,320,29,21
3/16/2019 15:51:00,3/16/2019,15:51:00,29.98,18,48,0,0,0,0,0,0,0,0,0,0,30,29.97,FEW:02 80,0,1,0,0,0,0,1,29.95,10,37,300,,13
3/16/2019 16:51:00,3/16/2019,16:51:00,29.99,18,47,0,0,0,0,0,0,0,0,0,0,31,29.99,BKN:07 75,0,0,0,1,0,0,1,29.96,10,36,290,31,21
3/16/2019 17:51:00,3/16/2019,17:51:00,30.03,22,44,0,0,0,0,0,0,0,0,0,0,41,30.03,SCT:04 80,0,0,1,0,0,0,1,30,10,36,310,31,24
3/16/2019 18:51:00,3/16/2019,18:51:00,30.07,19,43,0,0,0,0,0,0,0,0,0,0,38,30.06,BKN:07 85,0,0,0,1,0,0,1,30.04,10,34,300,,20
3/16/2019 19:51:00,3/16/2019,19:51:00,30.1,18,42,0,0,0,0,0,0,0,0,0,0,38,30.09,SCT:04 65 BKN:07 80,0,0,1,1,0,0,2,30.07,10,33,310,,11
3/16/2019 20:51:00,3/16/2019,20:51:00,30.11,16,41,0,0,0,0,0,0,0,0,0,0,36,30.11,SCT:04 80,0,0,1,0,0,0,1,30.08,10,32,320,29,22
3/16/2019 21:51:00,3/16/2019,21:51:00,30.13,17,40,0,0,0,0,0,0,0,0,0,0,40,30.12,BKN:07 80,0,0,0,1,0,0,1,30.1,10,32,300,28,22
3/16/2019 22:51:00,3/16/2019,22:51:00,30.14,13,39,0,0,0,0,0,0,0,0,0,0,34,30.14,BKN:07 75,0,0,0,1,0,0,1,30.11,10,30,290,30,22
3/16/2019 23:51:00,3/16/2019,23:51:00,30.15,12,37,0,0,0,0,0,0,0,0,0,0,36,30.14,FEW:02 75,0,1,0,0,0,0,1,30.12,10,29,310,33,18
3/17/2019 0:51:00,3/17/2019,0:51:00,30.15,11,37,0,0,0,0,0,0,0,0,0,0,34,30.14,FEW:02 75,0,1,0,0,0,0,1,30.12,10,29,290,,11
3/17/2019 1:51:00,3/17/2019,1:51:00,30.14,10,36,0,0,0,0,0,0,0,0,0,0,34,30.14,CLR:00,1,0,0,0,0,0,1,30.11,10,28,290,,13
3/17/2019 2:51:00,3/17/2019,2:51:00,30.14,12,36,0,0,0,0,0,0,0,0,0,0,37,30.14,CLR:00,1,0,0,0,0,0,1,30.11,10,28,310,,17
3/17/2019 3:51:00,3/17/2019,3:51:00,30.15,14,35,0,0,0,0,0,0,0,0,0,0,42,30.15,FEW:02 75,0,1,0,0,0,0,1,30.12,10,28,300,,14
3/17/2019 4:51:00,3/17/2019,4:51:00,30.17,15,35,0,0,0,0,0,0,0,0,0,0,44,30.16,FEW:02 65,0,1,0,0,0,0,1,30.14,10,28,300,,11
3/17/2019 5:51:00,3/17/2019,5:51:00,30.19,17,34,0,0,0,0,0,0,0,0,0,0,50,30.19,FEW:02 40 FEW:02 60,0,1,0,0,0,0,1,30.16,10,28,320,,11
3/17/2019 6:51:00,3/17/2019,6:51:00,30.21,16,35,0,0,0,0,0,0,0,0,0,0,46,30.21,FEW:02 44 SCT:04 65,0,1,1,0,0,0,2,30.18,10,29,310,,9
3/17/2019 7:51:00,3/17/2019,7:51:00,30.22,14,35,0,0,0,0,0,0,0,0,0,0,42,30.22,FEW:02 50 SCT:04 60 BKN:07 70,0,1,1,1,0,0,3,30.19,10,28,290,,10
3/17/2019 8:51:00,3/17/2019,8:51:00,30.22,15,36,0,0,0,0,0,0,0,0,0,0,42,30.22,FEW:02 44 SCT:04 55 BKN:07 70,0,1,1,1,0,0,3,30.19,10,29,300,,8
3/17/2019 9:51:00,3/17/2019,9:51:00,30.21,14,36,0,0,0,0,0,0,0,0,0,0,40,30.21,FEW:02 30 SCT:04 50 BKN:07 70,0,1,1,1,0,0,3,30.18,10,29,290,,14
3/17/2019 10:51:00,3/17/2019,10:51:00,30.2,13,38,0,0,0,0,0,0,0,0,0,0,36,30.19,FEW:02 45 SCT:04 50 BKN:07 70,0,1,1,1,0,0,3,30.17,10,30,310,23,16
3/17/2019 11:51:00,3/17/2019,11:51:00,30.18,11,40,0,0,0,0,0,0,0,0,0,0,30,30.17,FEW:02 40 SCT:04 60,0,1,1,0,0,0,2,30.15,10,31,300,22,13
3/17/2019 12:51:00,3/17/2019,12:51:00,30.16,11,42,0,0,0,0,0,0,0,0,0,0,28,30.16,FEW:02 40 SCT:04 65,0,1,1,0,0,0,2,30.13,10,32,270,21,13
3/17/2019 13:51:00,3/17/2019,13:51:00,30.14,11,43,0,0,0,0,0,0,0,0,0,0,27,30.14,FEW:02 50 SCT:04 75,0,1,1,0,0,0,2,30.11,10,32,310,17,14
3/17/2019 14:51:00,3/17/2019,14:51:00,30.12,10,43,0,0,0,0,0,0,0,0,0,0,26,30.12,FEW:02 55,0,1,0,0,0,0,1,30.09,10,32,300,,10
3/17/2019 15:51:00,3/17/2019,15:51:00,30.11,9,45,0,0,0,0,0,0,0,0,0,0,23,30.11,FEW:02 65,0,1,0,0,0,0,1,30.08,10,33,250,21,11
3/17/2019 16:51:00,3/17/2019,16:51:00,30.12,10,44,0,0,0,0,0,0,0,0,0,0,25,30.12,CLR:00,1,0,0,0,0,0,1,30.09,10,33,310,,18
3/17/2019 17:51:00,3/17/2019,17:51:00,30.14,12,42,0,0,0,0,0,0,0,0,0,0,29,30.14,CLR:00,1,0,0,0,0,0,1,30.11,10,32,310,23,16
3/17/2019 18:51:00,3/17/2019,18:51:00,30.17,11,41,0,0,0,0,0,0,0,0,0,0,29,30.17,CLR:00,1,0,0,0,0,0,1,30.14,10,31,320,,11
3/17/2019 19:51:00,3/17/2019,19:51:00,30.2,12,40,0,0,0,0,0,0,0,0,0,0,32,30.19,CLR:00,1,0,0,0,0,0,1,30.17,10,31,340,,10
3/17/2019 20:51:00,3/17/2019,20:51:00,30.21,11,37,0,0,0,0,0,0,0,0,0,0,34,30.21,CLR:00,1,0,0,0,0,0,1,30.18,10,29,350,,16
3/17/2019 21:51:00,3/17/2019,21:51:00,30.23,11,36,0,0,0,0,0,0,0,0,0,0,35,30.22,CLR:00,1,0,0,0,0,0,1,30.2,10,28,340,,15
3/17/2019 22:51:00,3/17/2019,22:51:00,30.24,11,35,0,0,0,0,0,0,0,0,0,0,37,30.23,CLR:00,1,0,0,0,0,0,1,30.21,10,28,350,,14
3/17/2019 23:51:00,3/17/2019,23:51:00,30.24,11,35,0,0,0,0,0,0,0,0,0,0,37,30.24,CLR:00,1,0,0,0,0,0,1,30.21,10,28,360,,7
3/18/2019 0:51:00,3/18/2019,0:51:00,30.24,11,34,0,0,0,0,0,0,0,0,0,0,38,30.24,CLR:00,1,0,0,0,0,0,1,30.21,10,27,20,,8
3/18/2019 1:51:00,3/18/2019,1:51:00,30.25,9,34,0,0,0,0,0,0,0,0,0,0,35,30.25,CLR:00,1,0,0,0,0,0,1,30.22,10,27,0,,0
3/18/2019 2:51:00,3/18/2019,2:51:00,30.23,9,34,0,0,0,0,0,0,0,0,0,0,35,30.23,FEW:02 250,0,1,0,0,0,0,1,30.2,10,27,40,,3
3/18/2019 3:51:00,3/18/2019,3:51:00,30.24,9,33,0,0,0,0,0,0,0,0,0,0,36,30.24,FEW:02 250,0,1,0,0,0,0,1,30.21,10,26,0,,0
3/18/2019 4:51:00,3/18/2019,4:51:00,30.25,12,34,0,0,0,0,0,0,0,0,0,0,40,30.24,FEW:02 100 SCT:04 250,0,1,1,0,0,0,2,30.22,10,27,300,,6
3/18/2019 5:51:00,3/18/2019,5:51:00,30.26,12,34,0,0,0,0,0,0,0,0,0,0,40,30.25,FEW:02 250,0,1,0,0,0,0,1,30.23,10,27,310,,7
3/18/2019 6:51:00,3/18/2019,6:51:00,30.28,12,35,0,0,0,0,0,0,0,0,0,0,38,30.27,FEW:02 100 FEW:02 250,0,1,0,0,0,0,1,30.25,10,28,300,,8
3/18/2019 7:51:00,3/18/2019,7:51:00,30.29,15,36,0,0,0,0,0,0,0,0,0,0,42,30.29,FEW:02 100 FEW:02 250,0,1,0,0,0,0,1,30.26,10,29,330,,11
3/18/2019 8:51:00,3/18/2019,8:51:00,30.3,17,37,0,0,0,0,0,0,0,0,0,0,44,30.3,FEW:02 100 FEW:02 250,0,1,0,0,0,0,1,30.27,10,30,320,,10
3/18/2019 9:51:00,3/18/2019,9:51:00,30.3,14,39,0,0,0,0,0,0,0,0,0,0,36,30.3,FEW:02 60 FEW:02 250,0,1,0,0,0,0,1,30.27,10,31,320,,6
